barcode,brand,product_name,size,category_1,category_2,category_3
814794011346,JEFFERSONS,JEFF RYE COGNAC 94 6/750 US,750  ML,TOTAL SPIRITS,WHISKEY,RYE
036000466546,DEPEND,DEPEND ROLL FIT ADULT BRIEF MAXIMUM SMALL MEDIUM TRL PACK COMFORT LEG ELST HLP PRVN LKS 1 CT,1 COUNT,ADULT INCONTINENCE,ADULT BRIEF,HEAVY END
046100201701,SARGENTO,"SARGENTO SLICED SWISS NATURAL CHEESE, 14 OZ, 22 SLICES",14 OZ,SLICED CHEESE,SLICED CHEESE,SWISS
050428600733,CVS,OVULATION TEST KIT WITH APP,7 ,SEXUAL HEALTH,OVULATION TEST KIT,NON DIGITAL
041554295047,MAYBELLINE,MBLNE VOLUM EXPRESS THE ROCKET STP MSCRA STRGHT BRSH WTRPRF,1 CT,COLOR COSMETICS,EYE,MASCARA
079400271747,SUAVE,SUAVE PROFESSIONALS SHINE SHAMPOO LIQUID PLASTIC BOTTLE RP 28 OZ - 0079400271741,28 OZ,DAILY HAIR CARE,WASH & CARE,SHAMPOO X DRY
041554494037,MAYBELLINE,MBLNE DEFINE A LASH PLS PRFCTN STP MSCRA ALTRNTVE BRSH,1 CT,COLOR COSMETICS,EYE,MASCARA
028400070980,TOSTITOS,TOSTITOS DIPS SALSA CON QUESO 15 OZ,NULL,FLNA,DIPS,SS DIPS
095008001036,ESSIE,ES NL LCQR LQD LAPIZ LXRY BTL,1 CT,NAIL,NAIL,ENAMEL
028400047012,LAYS,LAY'S BAKED POTATO CRISPS ORIGINAL 0.875 OZ 1 CT,0.875 OZ,FLNA,SALTY SNACKS,POTATO CHIPS
095008000381,ESSIE,ESSIE NAIL LACQUER MOD SQUARE,13.5 ML,NAIL,NAIL,ENAMEL
062338816609,AIR WICK,AIR WICK ESN MST SCENTED OIL MNDR SWT TNGR BTRY AA CRDD 1 CT 006233881660,1 CT,AIR CARE,MIST DIFFUSER,MIST DIFFUSER
800897136574,NYX PROFESSIONAL MAKEUP,NYX MEGA SHINE STP LP GLS LQD TBE,1 CT,COLOR COSMETICS,LIP,LIP GLOSS
841933122809,VASELINE,VASELINE INTENSIVE CARE COCOA RADIANT SKIN MOISTURIZER CONTINUOUS SPRAY DRY MOISTURIZING RP 19.5 OZ,20 OZ,BODY CARE,HAND AND BODY LOTION,EVERYDAY MOISTURIZATION
023100013015,PEDIGREE,PEDIGREE CAN 13.2OZ SINGLE,13.2 OZ,PET NEEDS,PET FOOD,DOG FOOD
048001709355,KNORR,KNORR PASTA SAUCE MIX PASTA SAUCE MIX GARLIC & HERB,2 OZ,MEAL MAKERS,SHELF STABLE RICE AND PASTA,SHELF STABLE RICE AND PASTA
050428301715,CVS,"GOLD EMBLEM ABOUND UNSALTED PISTACHIOS, 1.5 OZ",NULL,SNACKS,NUTS SINGLE,NUTS
021908407753,CASCADIAN FARM,CASCADIAN FARM SWEET & SALTY CHOCOLATE PEANUT PRTZ GRANOLA BAR - 5 COUNT,5 PACK,SNACK BARS,CEREAL/GRANOLA BARS,CHEWY GRANOLA BAR
028400109697,TOSTITOS,TOSTITOS YELLOW CORN BITE SIZE TORTILLA CHIPS 17.25 OUNCE PLASTIC BAG,17.25 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
050428541104,CVS,HEAVY DUTY WATERPROOF BANDAGES,NULL,FIRST AID,BANDAGES,ADHESIVE BANDAGE
800897017040,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP CREAM LIPSTICK LIQUID SUEDE CREAM LIPSTICK,1 CT,COLOR COSMETICS,LIP,LIPSTICK
012000102967,MOUNTAIN DEW,MTN DEW CODE RED SODA CITRUS WITH CHERRY BOTTLE 20 OZ 8 CT,20 OZ,LRB,CSD,CSD
800897197339,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP GLASS HIGH GLASS FACE PRIMER,1 CT,COLOR COSMETICS,FACE COSMETICS,PRIMER
079400463630,DOVE MEN+CARE,DOVE MEN PLUS CARE ANTI PERSPIRANT REGULAR ALUMINUM CHLOROHYDRT CAN RP 3.8 OZ - 0079400463631,4 OZ,APDEO,APDEO X BODY SPRAY/MISTS,SPRAY
800897119546,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP JUMBO EYE PENCIL SHERBET JEP,0.18 OZ,COLOR COSMETICS,EYE,EYE LINER
041148813534,LIBERTE,LIBERTE MEDITERRANEE YOGURT - LEMON 6 OZ,1 PACK,YOGURT,REFRIGERATED YOGURT,TRD SNGL SRV & MPK
036000350920,HUGGIES,HUGGIES SIZE FOUR DISPOSABLE DIAPER BAG DISNEY TRADEMARK MULTIPLE CLR WN P,SIZE 4,DIAPERS,AB,NOT APPLICABLE
186852000785,TALENTI,TALENTI FROZEN ALPHONSO MANGO SORBET 32 OZ - 0186852000781,32 OZ,PACKAGED ICE CREAM,WATER BASED,SORBET
800897197100,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP GLOW BORN TO GLOW RADIANT CONCEALER,1 CT,COLOR COSMETICS,FACE COSMETICS,CONCEALER
050428368015,CVS,SUPER TAMPONS PLASTIC APPLICATOR,36 ,FEMININE CARE,TAMPON,TAMPON SUPER
800897831509,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP GEL LINER TRES JOLIE GEL PENCIL LINER,1 CT,COLOR COSMETICS,EYE,EYE LINER
079400115027,AXE,AXE EXCITE BODY DEODORANT FRAGRANCE AEROSOL SPRAY CAN RP 1 OZ,1 OZ,APDEO,BODY SPRAY/MISTS,BODY SPRAY/MISTS
050428262863,CVS,SUPER SOFT VINYL GLOVES MEDIUM,NULL,MEDICAL ACCESSORY,MEDICAL SUPPLIES,MEDICAL GLOVE
016000264076,CHEERIOS,HONEY NUT CHEERIOS RTE CEREAL - MEDIUM SIZE,1 PACK,CEREAL,RTE CEREAL,FAMILY
012000171468,BUBLY,BUBLY SPARKLING WATER MANGO 12 OZ 8 CT,12 OZ,LRB,WATER,CSD
085000000946,COPPERIDGE,COPPERIDGE MERLOT CALIFORNIA 1 CT 1.5 LT - 0085000000944,1.5 L,RED WINE,TABLE,MERLOT
036000215229,PULL-UPS,PULL-UPS DISPOSABLE TRAINING PANTS BOX 52 COUNT,LARGE,TRAINING PANTS,TRAINING PANTS,BIG
041554070835,MAYBELLINE,MAYBELLINE C MNY WM GL WSH VERY BLK WGWP KIT,1 CT,COLOR COSMETICS,EYE,MASCARA
603029054865,TIGI,TIGI CATWALK MOISTURIZING / SHINE SHAMPOO LIQUID CHEMICALLY TREATED PLASTIC BOTTLE RP 12 OZ,12 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/ BASIC SHAMPOO
095008000206,ESSIE,ESSIE NAIL POLISH VANITY FAIREST SHEER PASTEL PINK NAIL POLISH,1 CT,NAIL,NAIL,ENAMEL
071691526711,RUBBERMAID,RUBBERMAID EASY FIND LIDS 7C OPEN STOCK,NULL,STORAGE,DURABLES,EASY FIND LIDS
071641162839,SHARPIE,2082960 BLACK ULTRA FINE TIP PERMANENT MARKER 36-PK,36 CT,WRITING INSTRUMENTS,MARKERS,PERMANENT MARKERS
071249403525,LOREAL PARIS COSMETICS,LOREAL PARIS ROUGE SIGNATURE LIGHTWEIGHT MATTE LIP STAIN HIGH PIGMENT WHITE GOLD,1 CT,COLOR COSMETICS,LIP,LIPSTICK
012000064418,BUBLY,BUBLY SPARKLING WATER STRAWBERRY 7.5 OZ 10 CT 3 PK,7.5 OZ,LRB,WATER,CSD
028400324489,RUFFLES,RUFFLES POTATO CHIP  JALAPENO RANCH FLAVORED 2.5 OZ 1 CT,2.5 OZ,FLNA,SALTY SNACKS,POTATO CHIPS
011111236257,DOVE MEN+CARE,DOVE MEN PLUS CARE SOAP 6 CT DEEP CLEAN SP 24 OZ,24 OZ,PERSONAL WASH,BAR SOAP,BAR SOAP INCL FACE
019200958714,LYSOL,LYSOL LAUNDRY SANITIZER CRISP LINEN 41 OZ.,41 OZ,ALL LAUNDRY,LAUNDRY DETERGENT,LAUNDRY SANITIZER
036000363821,COTTONELLE,COTTONELLE CLEAN CARE TOILET TISSUE 1 PLY 276 COUNT 6 COUNT X5,6 ROLLS,BATH TISSUE,BATH TISSUE PREMIUM,BUNDLED
070470005676,YOPLAIT GOGURT,"YOPLAIT GO-GURT YOGURT - BURSTIN MELON BERRY & COOL COTTON CANDY, 8 PACK",8 PACK,YOGURT,REFRIGERATED YOGURT,KID TUBE
036000474435,KLEENEX,KLEENEX HAND TOWELS PAPER TOWEL 1 PLY WEDGE BOX 1 COUNT,1 COUNT,PAPER TOWEL,PAPER TOWEL PREMIUM,SINGLE
095008043562,ESSIE,ESSIE EXPRESSIE QUICK DRY NAIL POLISH SPEED OF LIFE COLLECTION SO MATCHA ENERGY,1 CT,NAIL,NAIL,ENAMEL
079400671585,DOVE,DOVE SHAMPOO AND CONDITIONER HAIR CARE COMBO BOX REGULAR SP 29 OZ,29 OZ,DAILY HAIR CARE,WASH & CARE,W&C COMBO PACKS
079400312594,DEGREE MEN,DEGREE MEN ACTIVE RESPONSE ANTIPERSPIRANT DEODORANT SPORT DEFENSE PLASTIC CONTAINER RP 2.7 OZ,3 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
071249362174,LOREAL PARIS COSMETICS,LOREAL PARIS SUPER BLENDABLE MULTI USE CONCEALER FAIR W,0.05 OZ,COLOR COSMETICS,FACE COSMETICS,CONCEALER
034000828128,YORK,YORK COOKIES DARK CHOCOLATE DIPPED WITH PEPPERMINT CREME,9 OZ,MAGAZINES - ETC,ENTERTAINMENT,MAGZ
052000046281,PROPEL,PROPEL VITAMIN BOOST ELECTROLYTE WATER BEVERAGE PEACH MANGO 16.9 OZ 6 COUNT,6 OZ,LRB,WATER,NCB
035000671493,COLGATE MOUTHWASH,COLGATE TOTAL MOUTHWASHES AND BREATH FRESHENERS 33.8 FL OZ,33.8 OZ,MOUTHWASH,MULTI BENEFIT,LARGE
028400620420,CHEETOS,CHEETOS CHEESE FLAVORED SNACKS WHITE CHEDDAR BITES 14 OZ 1 CT,14 OZ,FLNA,SALTY SNACKS,CURLS AND PUFFS
016000430068,NATURE VALLEY,NATURE VALLEY CINNAMON BROWN SUGAR SOFT-BAKED OATMEAL BAR - 14 COUNT,14 PACK,SNACK BARS,CEREAL/GRANOLA BARS,SOFT BAKED BARS
055086003148,LOVE BEAUTY AND PLANET,LOVE BEAUTY AND PLANET MURUMURU BUTTER & RS WASH SOAP PLASTIC BOTTLE PUMP RP 13.5 OZ - 0055086003141,14 OZ,PERSONAL WASH,LIQUID HAND SOAP,LIQUID HAND SOAP
699829000065,TIGI,TIGI BED HEAD MM HAIR SHAMPOO MSTR LIQUID BOTTLE 13.53 FL OZ,13 OZ,DAILY HAIR CARE,WASH & CARE,WASH & CARE
041554493580,MAYBELLINE,MAYBELLINE VIVID MATTE LIQUID LIPSTICK SMOKY ROSE,7.7 ML,COLOR COSMETICS,LIP,LIPSTICK
036000469479,KLEENEX,KLEENEX POP UP CNST FACIAL TISSUE 2 PLY 50 CT,50 COUNT,FACIAL TISSUE,FACIAL TISSUE PREMIUM,SINGLE
041554331219,MAYBELLINE,MBLNE EYE STD LSTNG DRM GL PNC EYE LNRS PNCL WTRPRF,1 CT,COLOR COSMETICS,EYE,EYE LINER
077043384343,ST IVES,ST IVES NOURISHED & SMOOTH FACIAL CLEANSER SMOOTHING / SOFTENING REGULAR CREAM RP 1 OZ - 0077043384341,1 CT,FACE,MASKS,MASKS
070470139197,YOPLAIT,"YQ BY YOPLAIT YOGURT - PEACH, 5.3OZ",1 PACK,YOGURT,REFRIGERATED YOGURT,SPECIALTY YOGURT
840749006143,MINERAL FUSION,SHEER MOISTURE LIP TINT TWINKLE - ROSY PINK,0.1 OZ,COSMETICS,LIP COSMETICS,LIP BALM
028400092326,STACYS,STACY'S PITA CHIPS MULTIGRAIN 8 OUNCE,8,FLNA,SALTY SNACKS,PITA/BAGEL CHIPS
036000439298,PULL-UPS,PULL-UPS DISPOSABLE TRAINING PANTS BOX 74 COUNT,SM/MD,TRAINING PANTS,TRAINING PANTS,GIGA
071249206461,LOREAL PARIS COSMETICS,LP COLOUR RICHE ORIGINAL EYE SHDW QUAD PAN PWDR,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
764302015635,SHEA MOISTURE,SHEA MOISTURE FACIAL CLEANSER CLEANSING PAPAYA & VITAMIN C GEL RP 4 OZ - 0764302015631,4 OZ,FACE,FACIAL CLEANSERS/MUR,CLEANSERS
028400056304,DORITOS,DORITOS TORTILLA CHIP COOL RANCH BAG 15 OZ 1 CT,15 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
050428450079,CVS,GOLD EMBLEM NATURAL PISTACHIOS 1.25 OZ,NULL,SNACKS,NUTS SINGLE,NUTS
884486339331,ESSIE,ESSIE ES PRO GEL AS IF G,1 CT,NAIL,NAIL,ENAMEL
089540449012,MALIBU,MALI 48 12/750 ND OH,750  ML,TOTAL SPIRITS,RUM,CLEAR
071249368503,LOREAL PARIS HAIR COLOR,LOREAL PARIS SUPERIOR PREFERENCE FADE DEFYING SHINE PERMANENT HAIR COLOR A CHAMPAGNE BLONDE KIT,1 CT,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
070470483245,YOPLAIT,"YOPLAIT NON-FAT GREEK YOGURT - RASPBERRY,  5.3OZ",1 PACK,YOGURT,REFRIGERATED YOGURT,GRK SNGL SRV & MPK
076840001682,BEN AND JERRYS,BEN & JERRYS PINT SLICES FROZEN ICE CREAM NOVELTY CHERRY GARCIA 9 CT 27 OZ - 0076840001681,NULL,FROZEN NOVELTIES,CREAM BASED,ICE CREAM
041570072561,BLUE DIAMOND,"BLUE DIAMOND ALMONDS, HONEY ROASTED 6 OZ",NULL,NUTS AND SEEDS,NUTS,ALMOND
071249197028,LOREAL PARIS COSMETICS,LP SSP WR DOUBLE EYE SHDW DUO PAN PWDR,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
050428266571,CVS,SCAR STRIPS CREATES IDEAL HEALING ENVIRONMENT FOR SCARS,NULL,FIRST AID,NON ANTIBIOTIC,FIRST AID TREATMENT
076840003136,BEN AND JERRYS,BEN & JERRYS FROZEN THE TONIGHT DOUGH CHUNKS - 1 CT 8 OZ,8 OZ,FROZEN NOVELTIES,DOUGH BASED,FZ COOKIE DOUGH
615908426649,TIGI,TIGI BED HEAD URBAN ANTI DOTES REENERGIZE ENERGIZING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0615908426641,8 OZ,DAILY HAIR CARE,WASH & CARE,SHAMPOO X DRY
021908473277,LARABAR,"LARABAR CORE - LEMON, 5 COUNT",5 PACK,SNACK BARS,NUTRITIONAL BAR,HEALTH BARS
764302201311,SHEA MOISTURE,SHEA MOISTURE SUPERFRUIT COMPLEX WASH SOAP PLASTIC BOTTLE RP 16 OZ - 0764302201311,16 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
011111116948,DOVE MEN+CARE,DOVE MEN PLUS CARE UNSCENTED WASH SOAP BOTTLE RP 18 OZ,18 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
4175828410945,PERDUE,FRESH AND FROZEN MEAT,NULL,CHICKEN,FRESH MEAT,OTHER CHICKEN
800897814496,NYX PROFESSIONAL MAKEUP,NYX NUDE MATTE EYE SHDW SNGL PAN PWDR MATTE,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
072030021928,ENTENMANNS,ENTENMANNS MINI RASPBERRY DANISH 6 COUNT,NULL,BAKED GOODS,ENTENMANNS MINIS,DANISH
012000037887,MTN DEW AMP,AMP ENERGY ACTIVE LEMONADE (12-16Z) 192 FLUID OUNCE CAN (2X6) 12PK,NULL,LRB,ENERGY DRINKS,CSD
036000539967,KLEENEX,KLEENEX TRUSTED CARE FACIAL TISSUE 2 PLY POP UP RECTANGLE BOX 144 COUNT X4,144 COUNT,FACIAL TISSUE,FACIAL TISSUE PREMIUM,BUNDLED
050428398654,CVS,BISMUTH SUBSALICYLATE STOMACH RELIEF,NULL,GI CARE,MULTI SYMPTOM GI,LIQUID
036000534528,ONE BY POISE,ONE ADLT PAD HVY ULTR THN WTH WNGS ASRTD ODR CNTR EVRY FRSH 3PK 18 CT,18 COUNT,ADULT INCONTINENCE,ADULT PAD,LIGHT END
8712100739576,PG TIPS,PG TIPS PYRAMID TEA - 160 BAGS,NULL,TOTAL TEA,LEAF TEA,BLACK (SG)
072030021607,ENTENMANNS,ENTENMANNS LITTLE BITES STRAWBERRY YOGURT MINI MUFFINS INDIVIDUALLY WRAPPED POUCH 165 OZ,NULL,BAKED GOODS,ENTENMANNS LITTLE BITES,MUFFINS
724624001099,J,J VINEYARDS PINOT NOIR 750ML,750 ML,RED WINE,TABLE,PINOT NOIR
712490458246,LOREAL PARIS COSMETICS,+LCLRR SS LIPST PLTBE OZ,1 CT,COLOR COSMETICS,LIP,LIPSTICK
071641247284,SHARPIE,24728 YELLOW CHISEL TIP HIGHLIGHTER 2-PK,2 CT,WRITING INSTRUMENTS,HIGHLIGHTERS,HIGHLIGHTERS
050428307656,CVS,COQ 10 50MG HEART AND MUSCLE HEALTH DIETARY SUPPLEMENT,NULL,VITAMINS AND SUPPLEMENTS,SUPPLEMENTS,HEART HEALTH SUPPLEMENT
3616302023028,COTY FRAGRANCES,2 PC - 1.7OZ EDT + 8.4 OZ BW + $3 VOUCHER,2 PC,PESONAL CARE,FRAGRANCE,COLOGNE
016000452114,BETTY CROCKER,BETTY CROCKER REGULAR LOADED MASHED INSTANT POTATO MIX FLAKE 1.2 OZ - 0016000452111,1.2 OZ,PACKAGED MEALS/SIDE DISHES,SIDE DISHES,BOXED POTATOES
071249347126,LOREAL PARIS HAIR COLOR,LOREAL PARIS SUPERIOR PREFERENCE FADE DEFYING SHINE PERMANENT HAIR COLOR AM LIGHT AMBER BROWN KIT,1 CT,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
818094005289,ROCKSTAR,ROCKSTAR PURE ZERO LEMONADE CAN 8.4 OZ 24 CT,8.4 OZ,LRB,ENERGY DRINKS,CSD
8710908325731,DOVE MEN+CARE,DOVE MEN PLUS CARE ANTI PERSPIRANT COOL FRESH 48 HOUR PWRFL PRTCTN AEROSAL CAN RP 5.07 OZ - 8710908325731,5.07 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
050428427316,CVS,CVS HEALTH FIRST AID KIT 100 ITEMS,NULL,FIRST AID,ACCS - FIRST AID KIT,ACCESSORIES
071249422007,LOREAL PARIS COSMETICS,LOREAL PARIS INFALLIBLE PRO GLOSS PLUMP LIP GLOSS WITH HYALURONIC ACID FLUSH,1 CT,COLOR COSMETICS,LIP,LIP GLOSS
054000426001,SCOTT,SCOTT 1000 TOILET TISSUE 1 PLY 1000 COUNT 6 COUNT,6 ROLLS,BATH TISSUE,BATH TISSUE VALUE,BUNDLED
165000800460,ONE A DAY,ONE A DAY MENS HEALTH FORMULA ADULT MULTIVITAMINS MENS NON-MATURE MENS TABS/CAPS 60 CT 60 CT RP - 6500080046,60 CT,HEALTH & WELLNESS,NUTRITIONALS,ADULT MULTIVITAMINS
028400023771,FRITO LAY,FRITO LAY SNACKS CLASSIC MIX 27 1/2 OZ 24 COUNT,NULL,FLNA,SALTY SNACKS,VARIETY MULTIPACK
095008039466,ESSIE,ESSIE QUICK DRY NAIL COLOR NOTIFICATIONS ON,10 ML,NAIL,NAIL,ENAMEL
089046096123,ALAMOS,ALAMOS TORRONTES ARGENTINA 1 CT .75  - 0089046096121,750 ML,WHITE WINE,TABLE,TORRONTES
070770801183,ADVENTURE MEDICAL KITS,"ADVENTURE MEDICAL KITS MOUNTAIN SERIES WEEKENDER MEDICAL KIT, 10 IN. X 9.5 IN.",NULL,HOME HEALTH CARE,AIDES FOR DAILY LIVG,AIDES FOR DAILY LIVING
095008006734,ESSIE,ES NL LCQR LQD PWR CLTC BTL,1 CT,NAIL,NAIL,ENAMEL
038590027305,AMERICAN MEDICAL ID,"AMERICAN MEDICAL ID STAINLESS LARGE FLEX RED OUTLINE SPORTBAND, 7""",NULL,FIRST AID,ACCS - ACCESSORIES,ACCESSORIES
079400449559,DEGREE MEN,DEGREE MEN MOTIONSENSE ANTI PERSPIRANT EXTREME BLAST 48 HOUR ALMNM ZRCNM TRCH G#1 PLSTC WRP PLSTC CNTN RP 5.4 OZ - 0079400449551,3 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
025866593473,ALEVE,ALEVE PAIN RELIEF NAPROXEN SODIUM CAPLETS WITH EASY OPEN ARTHRITIS CAP ‐ 24 COUNT,24 CT,HEALTH & WELLNESS,ANALGESICS,NON-ASPIRIN
080127000077,ESSIE,ESSIE NAIL POLISH WATERMELON,1 CT,NAIL,NAIL,ENAMEL
800897207335,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP SHINE LOUD HIGH SHINE VEGAN LIP COLOR,1 CT,COLOR COSMETICS,LIP,LIPSTICK
036000538212,PULL-UPS,PULL-UPS LRNDESGN ECON+ TRNINGPNT SZ3 GRL 92 CT BOX,LARGE,TRAINING PANTS,TRAINING PANTS,ECON PLUS
079400470140,AXE,AXE HAIR REGULAR SHMP AND CNDR IN ONE LIQUID PLASTIC BOTTLE PUMP RP 28 OZ - 0079400470141,28 OZ,DAILY HAIR CARE,WASH & CARE,SHAMPOO X DRY
070470013763,YOPLAIT,"YOPLAIT LIGHT YOGURT DRINK - STRAWBERRY SMOOTHIE, 8OZ",4 PACK,YOGURT,REFRIGERATED YOGURT,YOGURT SMOOTHIE
022400264462,TRESEMME,TRESEMME PLATINUM STRENGTH RENEWING HAIR TREATMENT LIQUID RP 6 OZ,6 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
800897145521,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP DUO CHROMATIC DUO CHROMATIC LIP GLOSS,1 CT,COLOR COSMETICS,LIP,LIP GLOSS
028400629553,LAYS,LAY'S POTATO CHIPS BRAZILIAN PICANHA 1.5 OZ 1 CT,1.5 OZ,FLNA,SALTY SNACKS,POTATO CHIPS
033092004106,HANS FREITAG,HANS FREITAG NOBLESSE GEBACK-UND WAFFELMISCHUNG ASSORTED BISCUITS & WAFERS,14 OZ,COOKIES AND CRACKERS,COOKIES,ASSORTED VARIETY COOKIE
911113430281,MCDONALDS, MEAL -  SIZE, ,ENTREE,OTHER_DISH,_BUNDLE
079400063786,DEGREE,DEGREE WOMEN ANTIPERSPIRANT DEODORANT SEXY INTRIGUE PLASTIC CONTAINER RP 2.6 OZ,2.6 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
071169305343,BETTY CROCKER,BETTY CROCKER BIRTHDAY METALLIC CANDLES,NULL,BAKING,BAKING ACCESSORIES/DECORATIONS,CANDLES
800897140366,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP PIGMENT SHIMMER DOWN PIGMENT,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
022400601755,TRESEMME,TRESEMME TRES TWO HAIR SPRAY AEROSOL SPRAY STYLING SP 17.4 OZ,17 OZ,DAILY HAIR CARE,STYLING,AEROSOL
028400595858,DORITOS,DORITOS TORTILLA CHIP FLAMAS 10 OZ 1 CT,10 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
016000418202,BETTY CROCKER,BC SLCD POT JULIENNE,5 OZ,PACKAGED MEALS/SIDE DISHES,SIDE DISHES,BOXED POTATOES
036000364859,HUGGIES,HUGGIES SIZE FOUR DISPOSABLE DIAPER BOX DISNEY TRADEMARK MULTIPLE CLR DSNY,NULL,DIAPERS,AB,NOT APPLICABLE
050428366301,CVS,VISION HEALTH DIETARY SUPPLEMENT,90 ,VITAMINS AND SUPPLEMENTS,SUPPLEMENTS,VISION SUPPLEMENT
028400293365,TOSTITOS,TOSTITOS TORTILLA CHIPS SALSA ROJA 7.625 OUNCE,7.625 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
041554582222,MAYBELLINE,MAYBELLINE COLOR SENSATIONAL ULTIMATTE SLIM LIPSTICK MAKEUP MORE RUBY,0.06 OZ,COLOR COSMETICS,LIP,LIPSTICK
048500018439,TROPICANA,TROPICANA SQUEEZE MANGO ORANGE   91.2Z,NULL,LRB,J&D,NCB
050428434642,CVS,SIMETHICONE 125MG ANTI GAS,NULL,GI CARE,GAS RELIEF,CHEWABLE
038590033504,AMERICAN MEDICAL ID,"AMERICAN MEDICAL ID STAINLESS LARGE SILICONE FLEX BRACELET, 6.5""",NULL,FIRST AID,ACCS - ACCESSORIES,ACCESSORIES
800897079871,NYX PROFESSIONAL MAKEUP,NYX PIN UP POUT STP LP CLR STCK TBE,1 CT,COLOR COSMETICS,LIP,LIPSTICK
080987010391,LACI LE BEAU,"LACI LE BEAU SUPER DIETER'S TEA BAGS PEPPERMINT, 30CT",2 OZ,PACKAGED TEA,HERBAL,TEA BAG
052000042672,GATORADE,GATORADE THIRST QUENCHER POWDER VARIETY PACK PLASTIC TUBS 18.3 OZ 4 CT,18.3 OZ,LRB,SPORTS DRINK,NCB
070585000085,CORRYS,CORRY'S INSECT KILLER,NULL,SEASONAL,LAWN & GARDEN,LAWN & GARDEN
028400043977,RUFFLES,RUFFLES POTATO CHIP ORIGINAL BAG 9.5 OZ 1 CT,9.5 OZ,FLNA,SALTY SNACKS,POTATO CHIPS
071249226568,LOREAL PARIS COSMETICS,LOREAL PARIS OCTINOXATE SUNSCREEN BROAD SPECTRUM SPF HEALTHY LUMINOUS MAKEUP SHELL BEIGE C,1 OZ,COLOR COSMETICS,FACE COSMETICS,FOUNDATION
016000415614,NATURE VALLEY,NATURE VALLEY MIXED BERRY GREEK YOGURT SNACK BAR - 5 COUNT,5 PACK,SNACK BARS,WHOLESOME SNACKS,CHEWY SNACK BAR
050428274460,CVS,COMPACT PILL CADDY FRESH SEAL PROTECTS PILLS,NULL,MEDICAL ACCESSORY,MEDICATION AIDS,PILL ORGANIZER
028400266765,LAYS,LAY'S WAVY POTATO CHIPS MANGO SALSA 9.5 OZ 1 CT,9.5 OZ,FLNA,SALTY SNACKS,POTATO CHIPS
850032713160,MOCCA SHOTS,DARK CHOCOLATE RASPBERRY,NULL,HEALTH & WELLNESS,GUMMIES,ENERGY
079400481641,DEGREE,"DEGREE MEN MAXIMUM RECOVERY BODY WASH AND SOAK MENTHOL, 16 OZ",16 OZ,PERSONAL WASH,BODY WASH,BODY WASH
041196910643,PROGRESSO,PRO TRAD SOUP CHICKEN BARLEY,NULL,SOUPS & BROTHS,SOUP,CANNED SOUP
011111320802,CARESS,CARESS EVENLY GORGEOUS BURNT BROWN SUGAR AND KARITE BUTTER WASH SOAP SQUEEZE BOTTLE RP 24 OZ,24 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
071641049512,SHARPIE,1810708 ORANGE BRUSH TIP PERMANENT MARKER,1 CT,WRITING INSTRUMENTS,MARKERS,PERMANENT MARKERS
050428529621,CVS,MILD COMPRESSION LARGE ANKLE SUPPORT SLEEVE,NULL,FIRST AID,REM TAPE WRAP,REM TAPE WRAP
016000374201,BETTY CROCKER,BC WHIPPED FROSTING CREAM CHEESE,NULL,BAKING,FROSTING,FROSTING
800897818647,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP LOVE IN LOVE IN RIO SEGREDOS DE GISELLE,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
